Experiment subset: sand-gravel (SG) on rough bed
Data tables for cross sections at x= 32, 66, and 90 m are listed in succession below,
separated by blank lines and headers.				


Cross section: x = 32 m						
Column Headings: t is the time since gate release. h is the mean flow thickness. sigma is the mean						
basal total normal stress and pbed is the mean basal pore-fluid pressure. ""SD"" denotes the 						
standard deviation from the mean. 						
						
t(s)	h(m)		SD h(m)		sigma(kPa)	SD sigma(kPa)	pbed(kPa)	SD pbed(kPa)
14.26	0.003813869	0.003297197	0.028933063	0.005670856	-0.023227489	0.055938801
14.27	0.00589495	0.008128528	0.023702433	0.002799181	-0.022374273	0.056431523
14.28	0.005858513	0.007065501	0.034777825	0.004976194	-0.025283077	0.062868411
14.29	0.001821493	0.001439697	0.032432066	0.023333661	-0.028435295	0.064911606
14.3	0.003910706	0.0033596	0.047646815	0.019100566	-0.017478383	0.076764984
14.31	0.00703631	0.00905437	0.049113635	0.026450274	-0.031619788	0.071342726
14.32	0.003940113	0.005020135	0.045396333	0.022915751	-0.047480598	0.064005936
14.33	0.007222064	0.008016893	0.05657586	0.028410806	-0.051107	0.079834094
14.34	0.00540589	0.006097086	0.045578	0.013768324	-0.04531193	0.088076778
14.35	0.0043039	0.003962855	0.067212558	0.043950688	-0.044051559	0.093460615
14.36	0.001987539	0.001568374	0.071273605	0.05115455	-0.03155012	0.092325872
14.37	0.002788672	0.003241174	0.089498418	0.04913664	-0.03668401	0.094829783
14.38	0.005303102	0.006603008	0.1656547	0.019380973	-0.05756401	0.086220554
14.39	0.006266904	0.005186393	0.220026775	0.049631024	-0.065086727	0.081447829
14.4	0.01571674	0.014391996	0.321659925	0.089965788	-0.058923903	0.087594217
14.41	0.021554728	0.024650825	0.346624075	0.107347788	-0.070392287	0.112356453
14.42	0.03221814	0.027272434	0.467629725	0.188337207	-0.08857243	0.095315992
14.43	0.046936235	0.031356501	0.652821075	0.410077054	-0.130183668	0.110347514
14.44	0.046932288	0.034604826	0.726411325	0.297346281	-0.14315696	0.164757499
14.45	0.053198968	0.04003408	0.9173178	0.271504425	-0.164048868	0.230477995
14.46	0.059103778	0.042272328	0.969242775	0.311825571	-0.178800938	0.25714141
14.47	0.06323691	0.045039173	1.26740335	0.663181131	-0.189906733	0.298915264
14.48	0.072706478	0.036853084	1.412175575	0.767158259	-0.206520198	0.299050342
14.49	0.083451343	0.033694177	1.63577625	0.721907133	-0.214227245	0.28336487
14.5	0.09079786	0.031779079	1.87648625	0.620329837	-0.220372639	0.303166778
14.51	0.101806725	0.030751818	2.1727135	0.910168844	-0.210639823	0.349974333
14.52	0.1102431	0.03757944	2.41206125	1.072282733	-0.24754865	0.334431992
14.53	0.1165185	0.041697659	2.5565285	1.101390993	-0.25991921	0.373848312
14.54	0.126692575	0.046581786	2.77998125	1.133940498	-0.213270425	0.32680558
14.55	0.1461975	0.065142779	2.913543	1.215365492	-0.152552148	0.209032365
14.56	0.15819365	0.087097788	2.8893195	0.941406773	-0.146370523	0.196003018
14.57	0.17174495	0.10365015	3.1977725	1.297565796	-0.11999237	0.15976132
14.58	0.1789745	0.106129723	3.3453665	1.182434807	-0.04206532	0.138315084
14.59	0.189420275	0.112983361	3.632945	1.335084477	-0.053921335	0.11879875
14.6	0.19795005	0.116221703	3.78580725	1.51041629	-0.02670636	0.120737532
14.61	0.202723975	0.124029248	3.90557125	1.705828301	0.126181493	0.358087979
14.62	0.204336225	0.126560375	3.677832	1.588182345	0.230783638	0.580331019
14.63	0.208169075	0.125890435	3.71751175	1.287667684	0.176599263	0.493007557
14.64	0.213056725	0.122024965	3.6953905	1.222214372	0.323425482	0.618591527
14.65	0.214393	0.121568809	3.62425325	1.093179345	0.417282478	0.5944628
14.66	0.2144274	0.121414592	3.574219	0.775480172	0.363988913	0.491114277
14.67	0.214412125	0.11910373	3.7480105	0.819299714	0.433258883	0.511173233
14.68	0.218145525	0.123526906	3.7630995	0.804153408	0.4670299	0.550528652
14.69	0.221608525	0.122826412	3.6714895	0.676491888	0.414436079	0.506267498
14.7	0.220512225	0.12261922	3.68988225	0.67537174	0.436020935	0.531470975
14.71	0.220722125	0.122993113	3.78469275	0.628971313	0.33436156	0.476681242
14.72	0.2211495	0.122026481	3.664737	0.539034764	0.41798691	0.544814637
14.73	0.223000375	0.120722101	3.68813725	0.526844686	0.424297558	0.512428444
14.74	0.223786225	0.118272293	3.722793	0.587067362	0.324184483	0.503241927
14.75	0.221259675	0.115766379	3.73939075	0.650222643	0.314110113	0.565916277
14.76	0.219915575	0.113489039	3.64664925	0.619660193	0.417465503	0.627170621
14.77	0.219187575	0.11064816	3.7753675	0.70176612	0.463213248	0.603748291
14.78	0.217975775	0.107844219	3.78926675	0.664346996	0.43385478	0.712681232
14.79	0.2157375	0.102301102	3.744357	0.678912268	0.368113945	0.784301683
14.8	0.21536365	0.095643048	3.85397875	0.774226719	0.381321218	0.670672146
14.81	0.209256275	0.089209433	3.76110675	0.798688171	0.297445393	0.704329263
14.82	0.2081769	0.082728108	3.90156175	0.783564078	0.219323533	0.618221517
14.83	0.2065011	0.075574051	4.059487	0.894386238	0.36167626	0.799567596
14.84	0.203776025	0.069257806	4.059668	0.897988617	0.287953805	0.929604335
14.85	0.194814475	0.065696594	4.05589025	0.91790063	0.233393578	0.742331185
14.86	0.19295545	0.063500496	4.06893525	0.878042041	0.297133818	0.948497018
14.87	0.191847175	0.058504613	4.12063875	0.933974252	0.291850143	0.955858994
14.88	0.18612405	0.053181562	4.10407425	0.896745184	0.34983505	0.896675648
14.89	0.185847675	0.052802926	4.24175475	0.984111312	0.35671745	0.760314103
14.9	0.182704825	0.050491157	4.16107575	0.917935669	0.5229676	0.747174623
14.91	0.181823675	0.05139705	4.2744745	0.974683982	0.49412145	0.860775448
14.92	0.18275925	0.045964995	4.28233325	0.95986159	0.687096275	0.78204164
14.93	0.1796246	0.04075107	4.4475295	1.066368365	0.741796475	0.683216212
14.94	0.1790022	0.042844423	4.383165	1.000779924	1.10577075	1.077232082
14.95	0.177662475	0.045928795	4.40080975	0.993996473	1.250734	1.266196142
14.96	0.1775278	0.045139788	4.34228575	0.926263208	1.2615666	1.29790022
14.97	0.179009175	0.045787624	4.41287375	0.969298521	1.272660675	1.389339871
14.98	0.17683735	0.046798432	4.4588345	0.984364689	1.355774875	1.430252095
14.99	0.17544355	0.046863827	4.5002175	0.998196554	1.438226025	1.582191305
15	0.17794765	0.043855475	4.488516	0.987714026	1.485445075	1.591177292
15.01	0.1763362	0.045556182	4.48253675	0.979319305	1.4411366	1.532914788
15.02	0.1759908	0.045036171	4.53621425	0.983232752	1.4941842	1.567471146
15.03	0.18250085	0.049473826	4.5511875	0.997029	1.55000185	1.651054165
15.04	0.18402085	0.049931606	4.52562075	0.948612226	1.545968925	1.703663811
15.05	0.18777515	0.047290694	4.63894925	0.928587563	1.643257725	1.773243338
15.06	0.19150575	0.041353028	4.72401725	0.968653082	1.65424935	1.750575462
15.07	0.192262725	0.03844167	4.70696925	0.952884725	1.52822615	1.58766309
15.08	0.1922057	0.041095326	4.725629	0.940481926	1.566823875	1.653191595
15.09	0.191517175	0.041648751	4.74717875	0.966695584	1.434688125	1.452167488
15.1	0.191447675	0.041044652	4.76039975	0.984736558	1.463926	1.444808191
15.11	0.193694725	0.042084481	4.730651	0.989567511	1.411630225	1.373919116
15.12	0.19278215	0.042893413	4.70801175	1.053679303	1.50955555	1.4881444
15.13	0.191539825	0.049272903	4.670312	1.071747083	1.520768225	1.476759525
15.14	0.194861725	0.047081272	4.6604725	1.104551212	1.388128875	1.331477007
15.15	0.198467275	0.045270209	4.65445625	1.112537664	1.3498814	1.290226069
15.16	0.19563445	0.04984024	4.60177825	1.106798047	1.333876175	1.283265278
15.17	0.19328035	0.053521304	4.59580875	1.097494058	1.3291945	1.291584649
15.18	0.193185875	0.051938514	4.61106575	1.167292266	1.1313001	1.046464784
15.19	0.19068925	0.052317283	4.6254995	1.19116445	1.235084925	1.193121113
15.2	0.192907525	0.054033966	4.61724425	1.175874029	1.245391475	1.248049656
15.21	0.191864825	0.052812279	4.60274625	1.175857011	1.22905416	1.257110265
15.22	0.1919442	0.051826234	4.61467225	1.166393758	1.2352413	1.330143221
15.23	0.18880265	0.052617847	4.59372625	1.134813303	1.12819485	1.18590968
15.24	0.1912364	0.049152695	4.62425575	1.128869953	1.15148915	1.206610169
15.25	0.19311465	0.05201981	4.6202665	1.126797681	1.042147875	1.07467054
15.26	0.1960862	0.05114689	4.5961245	1.124719814	1.0539884	1.082110022
15.27	0.19476695	0.049052074	4.62306275	1.058416113	1.189123175	1.211919305
15.28	0.1961877	0.050116916	4.62413875	1.093664188	1.22161665	1.170558433
15.29	0.197385825	0.049244038	4.613903	1.094551354	1.111097125	1.065946649
15.3	0.2005289	0.0447039	4.63902525	1.103796618	1.211405483	1.170286002
15.31	0.201005775	0.042940664	4.651893	1.104015877	1.20694976	1.18338628
15.32	0.201368975	0.041270418	4.6934935	1.087694665	1.279422	1.268432162
15.33	0.204649825	0.043415597	4.653588	1.108632075	1.22033605	1.176523323
15.34	0.201057325	0.05099486	4.59765575	1.113661076	1.259440525	1.223760654
15.35	0.197894575	0.049875308	4.602169	1.137038152	1.260410775	1.194225644
15.36	0.1974009	0.05405416	4.5596035	1.146761543	1.097302675	1.040322104
15.37	0.1947242	0.054734646	4.55354525	1.12773237	1.072715123	0.921424501
15.38	0.193320675	0.057530221	4.557351	1.137717136	1.153123025	1.178078449
15.39	0.193687625	0.060798748	4.5285405	1.153859643	1.206718475	1.271967227
15.4	0.197154425	0.063789108	4.55121975	1.144109386	1.126275625	1.2234219
15.41	0.196419775	0.0664593	4.528138	1.184384385	1.085825625	1.119912413
15.42	0.1966742	0.072472972	4.50070725	1.228662867	1.0007352	0.996447166
15.43	0.197319125	0.074510048	4.52955775	1.221465469	1.080081525	1.119605688
15.44	0.1972739	0.074511854	4.54145225	1.230807237	1.0760233	0.962672531
15.45	0.19828355	0.073634003	4.55920925	1.259158207	0.97163955	0.870498007
15.46	0.2010008	0.079378824	4.5548705	1.247058267	1.101222275	1.041954396
15.47	0.200926725	0.083473458	4.53245675	1.265654735	1.102193625	1.114240195
15.48	0.2032119	0.081161999	4.517498	1.269892463	1.005265975	1.130003524
15.49	0.20560035	0.082622464	4.51006975	1.303341318	1.0347976	1.136295513
15.5	0.205575625	0.089098796	4.513954	1.292732926	1.0073834	1.083398365
15.51	0.2056591	0.092534093	4.53346775	1.289940586	1.06627		1.112995403
15.52	0.2111382	0.094400951	4.5365625	1.292673146	1.04659095	1.038793527
15.53	0.211057675	0.095265606	4.5689545	1.298592301	1.06352165	1.03920929
15.54	0.2119071	0.094321384	4.55175975	1.277887119	1.027881525	1.049730532
15.55	0.211396975	0.08932705	4.547719	1.266576096	1.066342075	1.056195638
15.56	0.2113511	0.0912351	4.5698345	1.279934681	1.075687375	1.046054538
15.57	0.214145875	0.09103399	4.564633	1.262367071	1.02031635	1.025677301
15.58	0.214295125	0.094142172	4.580857	1.295577845	1.04171715	1.067995024
15.59	0.21693505	0.096814146	4.60617		1.281261079	1.102892025	1.073272081
15.6	0.216097425	0.096464754	4.6179705	1.271837702	1.083623475	1.043801681
15.61	0.21349425	0.09599841	4.622968	1.268026028	1.0478527	0.948740592
15.62	0.213870025	0.095030989	4.6436535	1.245502408	1.088383925	1.021452778
15.63	0.218346825	0.095467244	4.6819525	1.255602805	1.152598325	1.165403713
15.64	0.220653275	0.096556295	4.701419	1.234214908	1.2370653	1.250340667
15.65	0.218611225	0.096905438	4.69390125	1.243523791	1.2453232	1.203635498
15.66	0.21860945	0.097903463	4.69848525	1.230207714	1.2706354	1.231791282
15.67	0.2192534	0.098268781	4.7100535	1.243583057	1.2286035	1.160381486
15.68	0.22070165	0.096271336	4.68625625	1.243140491	1.22927325	1.179673715
15.69	0.21821885	0.096207754	4.68411875	1.242049504	1.268789575	1.203685391
15.7	0.21590205	0.09644943	4.667422	1.247665871	1.20434071	1.191871458
15.71	0.21506615	0.095033692	4.6704545	1.26421959	1.1615824	1.172586541
15.72	0.2163844	0.09672767	4.6612315	1.248393697	1.262495575	1.260418925
15.73	0.21676305	0.093937845	4.65966075	1.271182881	1.30863025	1.30934967
15.74	0.21478195	0.090586299	4.6591625	1.257554548	1.246157363	1.277564739
15.75	0.2118502	0.087523329	4.6547005	1.252874374	1.229883515	1.225562938
15.76	0.2138816	0.085725562	4.6539205	1.25591677	1.251314388	1.233832855
15.77	0.212828725	0.086223097	4.6634615	1.262488431	1.238631408	1.23498393
15.78	0.21572915	0.093318878	4.6356165	1.28175236	1.24399861	1.222696762
15.79	0.215616475	0.093053129	4.647353	1.281693745	1.278138275	1.273677232
15.8	0.21368985	0.092308172	4.64756		1.282769257	1.2945549	1.29950168
15.81	0.2140921	0.094140593	4.63150975	1.281733596	1.28564285	1.263187482
15.82	0.217814	0.089014476	4.63681725	1.256398361	1.251910175	1.274263525
15.83	0.217540675	0.092454929	4.63215775	1.25908124	1.269050712	1.292224311
15.84	0.214310975	0.09474937	4.60811725	1.256650251	1.218251333	1.27150759
15.85	0.213915675	0.096979092	4.618381	1.261556536	1.207315133	1.232211629
15.86	0.21258595	0.094428082	4.59899175	1.279020066	1.2085769	1.231599933
15.87	0.213536675	0.091832757	4.60123125	1.288761695	1.195862925	1.237861952
15.88	0.215660575	0.091307498	4.576903	1.287683832	1.274301243	1.285606778
15.89	0.214249925	0.090781795	4.5715825	1.298186907	1.292336658	1.300502514
15.9	0.21012775	0.088589555	4.5706585	1.29008344	1.22963865	1.260428061
15.91	0.210532525	0.091852259	4.58353425	1.306099453	1.188612025	1.253426578
15.92	0.20997985	0.089444653	4.5833085	1.306902571	1.194655975	1.304456359
15.93	0.2140317	0.090619438	4.57805325	1.302173391	1.229729168	1.272109313
15.94	0.2150744	0.091054604	4.5855605	1.282665939	1.227204363	1.282814768
15.95	0.215678925	0.090354249	4.582976	1.293216545	1.26244215	1.29564044
15.96	0.21516455	0.090553054	4.582207	1.273705404	1.233785425	1.303905176
15.97	0.213572525	0.088916507	4.57845025	1.267446393	1.260092058	1.338122861
15.98	0.21537905	0.091248276	4.57241225	1.256071665	1.288457915	1.309289324
15.99	0.21600035	0.092255097	4.58305475	1.263684144	1.286654353	1.308801536
16	0.214690625	0.09040677	4.5967325	1.239358066	1.260503893	1.268627402
16.01	0.214822275	0.089748554	4.59614925	1.237509793	1.250770155	1.263685248
16.02	0.21615195	0.090938655	4.591684	1.243406254	1.265198725	1.29743809
16.03	0.21429635	0.091871498	4.5949645	1.274927286	1.264587938	1.296820668
16.04	0.21345445	0.090783388	4.6035195	1.255876864	1.293033875	1.295789996
16.05	0.216199025	0.09392936	4.6158395	1.254858333	1.23709869	1.264476605
16.06	0.216484	0.093889767	4.61873575	1.269083259	1.258471758	1.259460288
16.07	0.216977575	0.091894619	4.61807875	1.252011767	1.308412	1.2954152
16.08	0.218241025	0.09311467	4.623654	1.268905195	1.286319325	1.297046456
16.09	0.218228475	0.091378137	4.642807	1.257591887	1.26257366	1.271806553
16.1	0.216668725	0.091812959	4.64847075	1.256382273	1.252295873	1.239588197
16.11	0.217998525	0.091751801	4.63252925	1.262110363	1.251827525	1.263710775
16.12	0.218986075	0.091763819	4.637565	1.262781351	1.236968195	1.255706351
16.13	0.220844875	0.091246414	4.62956275	1.246267863	1.263374075	1.259124464
16.14	0.220630625	0.090239309	4.63210175	1.240213583	1.32258455	1.28811997
16.15	0.218790425	0.086293732	4.6143815	1.214606536	1.340682	1.266437315
16.16	0.218293975	0.086540226	4.622081	1.232456003	1.32933475	1.286983663
16.17	0.219849275	0.087075352	4.625819	1.224948377	1.278644175	1.289777478
16.18	0.21881555	0.083832708	4.63540925	1.218835806	1.27423665	1.268282784
16.19	0.2180243	0.082475621	4.64566475	1.228123366	1.29405465	1.279137817
16.2	0.21744885	0.080668984	4.6444625	1.228460837	1.2754474	1.257587594
16.21	0.218905125	0.085897455	4.6531395	1.23835343	1.3113939	1.272069762
16.22	0.218331975	0.086631997	4.66208775	1.230044435	1.299977325	1.261511541
16.23	0.2168186	0.0846959	4.6626665	1.228197103	1.30679825	1.270800019
16.24	0.218322975	0.083057258	4.67462675	1.214116329	1.25648205	1.240680032
16.25	0.218102075	0.083358447	4.6716115	1.204346293	1.23257815	1.239913965
16.26	0.218400125	0.083314866	4.66996125	1.198266269	1.25795075	1.239422334
16.27	0.220081075	0.083584988	4.6729825	1.196319626	1.231159275	1.240547665
16.28	0.2201947	0.083281513	4.6871415	1.189912105	1.23570935	1.241352818
16.29	0.222707475	0.084263057	4.70383		1.187016908	1.25312075	1.250496451
16.3	0.22352365	0.081800085	4.70335425	1.176714063	1.31016115	1.280666334
16.31	0.2253778	0.079031708	4.731589	1.201543378	1.235674325	1.221178782
16.32	0.222871725	0.078000278	4.742084	1.177063691	1.25041085	1.262788882
16.33	0.224407375	0.076167113	4.76065525	1.176540536	1.267456175	1.277035413
16.34	0.2256156	0.07762102	4.76995225	1.16758163	1.317444525	1.2965205
16.35	0.226331675	0.075359924	4.7701305	1.152817815	1.35272795	1.32583225
16.36	0.2266672	0.074159354	4.78559		1.16157046	1.3438392	1.314920771
16.37	0.22616745	0.075097067	4.767246	1.164805333	1.3014201	1.305560619
16.38	0.2259534	0.074702986	4.78118825	1.161518981	1.30891		1.30491938
16.39	0.225344875	0.074654852	4.76626675	1.167036781	1.2403283	1.241102739
16.4	0.22663755	0.076403776	4.76493825	1.15888473	1.27765455	1.248551289
16.41	0.225373275	0.077219584	4.7584035	1.179892232	1.246079475	1.216282726
16.42	0.2247241	0.078179284	4.72471775	1.177155636	1.307837925	1.287536333
16.43	0.2218795	0.074616587	4.73223075	1.166357854	1.30702675	1.282219344
16.44	0.223093025	0.075092729	4.73166575	1.173774861	1.30886205	1.287880468
16.45	0.22256		0.0760836	4.72204525	1.172029906	1.2894256	1.237350644
16.46	0.2219137	0.076890725	4.72490975	1.180952039	1.23428695	1.194551193
16.47	0.2210892	0.078358245	4.7434145	1.170605013	1.1996762	1.17439901
16.48	0.221550025	0.078744804	4.74196		1.18239179	1.234972025	1.157982586
16.49	0.2217462	0.077991751	4.746579	1.167656337	1.18607175	1.161536319
16.5	0.222006575	0.077577228	4.75572925	1.186499589	1.1467581	1.122874952
16.51	0.2202521	0.075898682	4.746226	1.184147309	1.243995525	1.212509969
16.52	0.2202413	0.075243619	4.7651585	1.19661415	1.2684581	1.244023815
16.53	0.219246775	0.075904366	4.73743325	1.195329236	1.256927075	1.220616804
16.54	0.220216975	0.076878636	4.73243525	1.195469921	1.216526575	1.194947354
16.55	0.218890425	0.076712951	4.7364615	1.200082307	1.20319755	1.168858371
16.56	0.2209543	0.074757612	4.73531825	1.202587526	1.18046195	1.153135603
16.57	0.220795725	0.073948682	4.7241985	1.214986265	1.166413775	1.169324626
16.58	0.22070175	0.074543431	4.7211055	1.209158434	1.1665731	1.152413089
16.59	0.2201571	0.075921008	4.721846	1.213996604	1.12761015	1.116121601
16.6	0.2215883	0.078936489	4.7150095	1.222070568	1.189970975	1.142626427
16.61	0.22243315	0.077600086	4.7271975	1.211547915	1.2078483	1.182502899
16.62	0.22054185	0.075013362	4.72507025	1.211945518	1.179575325	1.160335315
16.63	0.219362775	0.076864645	4.7227015	1.222788257	1.17162775	1.148878141
16.64	0.219895225	0.079954936	4.71765125	1.233195376	1.1982199	1.164076963
16.65	0.220560525	0.078276653	4.716805	1.247634567	1.21122975	1.159828047
16.66	0.22287315	0.078324888	4.7262575	1.247638423	1.1693076	1.127715367
16.67	0.2220595	0.078491956	4.73684225	1.250840738	1.1607394	1.110642923
16.68	0.2221188	0.079933571	4.7497995	1.247275239	1.1442083	1.099043927
16.69	0.223480975	0.07914375	4.742769	1.245608614	1.125730275	1.078302035
16.7	0.225810975	0.078596814	4.75472925	1.232974169	1.111580725	1.06186782
16.71	0.22471395	0.077472286	4.74496075	1.234882618	1.19140345	1.13438281
16.72	0.2225831	0.075381215	4.76535275	1.235228426	1.173669925	1.172175251
16.73	0.222488525	0.074833771	4.767008	1.243985217	1.191044375	1.151594235
16.74	0.224791875	0.079075158	4.771359	1.24108348	1.1463415	1.112025038
16.75	0.222704775	0.074884615	4.766426	1.243500344	1.172962925	1.171251811
16.76	0.22213515	0.074772862	4.774855	1.243230814	1.1630482	1.117300982
16.77	0.222567975	0.074682282	4.774265	1.241697235	1.1689034	1.140714536
16.78	0.223559225	0.076621494	4.78489925	1.241475681	1.197460575	1.163434417
16.79	0.2231778	0.075659253	4.7959425	1.240933878	1.1765901	1.212626306
16.8	0.22254795	0.076540147	4.808432	1.240381497	1.206750575	1.171835777
16.81	0.222312075	0.074250031	4.82547925	1.24936723	1.1942779	1.156099956
16.82	0.22491355	0.075761441	4.8324155	1.242139954	1.201943375	1.156918307
16.83	0.2251395	0.075129686	4.8424865	1.242790746	1.233693925	1.173514417
16.84	0.22826725	0.072558492	4.863161	1.275193003	1.25956255	1.172596163
16.85	0.229989725	0.07312863	4.87733975	1.306496536	1.2688292	1.168564723
16.86	0.2313626	0.073464843	4.89468725	1.314034423	1.259165775	1.214384748
16.87	0.234412125	0.072412301	4.9080695	1.308397669	1.2511553	1.224426259
16.88	0.23489285	0.073353176	4.909097	1.304878413	1.223458125	1.176187463
16.89	0.235158825	0.075235337	4.9172115	1.310367895	1.232833375	1.212669322
16.9	0.237281225	0.076466049	4.9259055	1.322151411	1.243899625	1.20566828
16.91	0.2377078	0.075743378	4.91766375	1.31760136	1.27200655	1.243913287
16.92	0.240317475	0.077748621	4.9275185	1.33928882	1.20775195	1.19710713
16.93	0.23911585	0.077465032	4.92353025	1.34434305	1.1705068	1.134194787
16.94	0.237436	0.077772349	4.933988	1.328663329	1.2086835	1.164308199
16.95	0.2358329	0.078035428	4.94426575	1.327832874	1.218543975	1.175433072
16.96	0.23766405	0.077928415	4.95463425	1.320309675	1.147133525	1.116026071
16.97	0.236297725	0.079117912	4.96935975	1.327765259	1.1582799	1.130367527
16.98	0.23750475	0.079859391	4.9721135	1.329718336	1.1839683	1.164361893
16.99	0.2377289	0.079668583	4.9619505	1.347142726	1.232985075	1.188278795
17	0.233965025	0.074525045	4.95532625	1.340690807	1.235134425	1.213545879
17.01	0.234208325	0.076870286	4.94649025	1.33585148	1.2368155	1.19986929
17.02	0.234125375	0.077616386	4.94855325	1.346665957	1.2641108	1.238536969
17.03	0.232360675	0.077586632	4.9461705	1.354814387	1.2319258	1.224399916
17.04	0.2340675	0.080934308	4.9405065	1.351182601	1.197270975	1.173075579
17.05	0.23199525	0.078156262	4.930952	1.367029331	1.1886348	1.155019181
17.06	0.23179965	0.078081365	4.93186825	1.359617641	1.199225275	1.168814891
17.07	0.23234545	0.078484171	4.9354375	1.362711793	1.2158838	1.185050924
17.08	0.233889325	0.080191555	4.93137625	1.369744895	1.194606775	1.134647359
17.09	0.232903375	0.077980069	4.9218915	1.370698042	1.18326955	1.128716794
17.1	0.232454225	0.078108763	4.9162005	1.392720928	1.20693175	1.183139919
17.11	0.231366625	0.079101344	4.904031	1.392513521	1.183672175	1.175226232
17.12	0.2312266	0.078421212	4.9074005	1.386274055	1.19877555	1.160611387
17.13	0.2320122	0.079154664	4.901827	1.395046611	1.217036175	1.193139644
17.14	0.23232245	0.079376562	4.89691575	1.406471332	1.166472225	1.115680666
17.15	0.23205525	0.077470473	4.88584025	1.412333676	1.168761175	1.120015289
17.16	0.2318528	0.07694708	4.894165	1.396037945	1.1500052	1.117321408
17.17	0.2325764	0.079893197	4.88705175	1.411158748	1.155339775	1.133807794
17.18	0.2298356	0.076582309	4.89220325	1.400275544	1.162336025	1.115990716
17.19	0.229388625	0.076833616	4.89085275	1.409985343	1.16262295	1.101846192
17.2	0.229555225	0.07670005	4.90203825	1.448374739	1.176666275	1.144530519
17.21	0.230044425	0.077702341	4.8949865	1.420559253	1.1489781	1.132075856
17.22	0.228926425	0.075268671	4.8910785	1.422495165	1.088411775	1.050794183
17.23	0.228975975	0.074854701	4.90123925	1.418072319	1.129531725	1.095630878
17.24	0.23010995	0.076055909	4.8975565	1.42354218	1.164398625	1.131632839
17.25	0.2295905	0.074474721	4.90109075	1.41040109	1.130687075	1.091050174
17.26	0.22878245	0.072230241	4.8934295	1.417344874	1.160825675	1.135693698
17.27	0.229499975	0.075796986	4.8996745	1.418073477	1.150727775	1.125431313
17.28	0.230527525	0.07689399	4.890324	1.42381218	1.15743855	1.134076464
17.29	0.229061875	0.075520631	4.8966565	1.423385391	1.184762925	1.163495855
17.3	0.228524025	0.075586222	4.8954565	1.416629591	1.183342475	1.136210808
17.31	0.2282992	0.073497312	4.8866665	1.404916958	1.148519225	1.107668271
17.32	0.22831415	0.073657922	4.89346875	1.398459411	1.150832425	1.116289752
17.33	0.2284028	0.074035893	4.8933235	1.397872706	1.1771721	1.153287637
17.34	0.22754875	0.073566537	4.8937025	1.396817061	1.1968358	1.169715861
17.35	0.227539875	0.072963365	4.885217	1.399209669	1.18732145	1.16390793
17.36	0.22859025	0.074739638	4.87976975	1.401836765	1.20375615	1.172450435
17.37	0.2298705	0.074610628	4.876968	1.410390566	1.196424375	1.182513402
17.38	0.2293392	0.075415558	4.87371275	1.404500271	1.154743575	1.123659703
17.39	0.229418475	0.075738554	4.8711805	1.410485714	1.13365025	1.087486021
17.4	0.23056875	0.077562217	4.86974675	1.405359532	1.123180275	1.095177856
17.41	0.228206725	0.074477279	4.86664725	1.400545379	1.067753775	1.024486968
17.42	0.225814525	0.072759956	4.87134625	1.398906104	1.117421825	1.063182378
17.43	0.22500285	0.071439195	4.8629025	1.387133186	1.144344375	1.089546568
17.44	0.22475495	0.072341447	4.87590425	1.392756896	1.16400365	1.127296557
17.45	0.224958525	0.07164499	4.871782	1.403930246	1.120066925	1.059246315
17.46	0.2260943	0.073161618	4.86644875	1.401830682	1.13531845	1.090670334
17.47	0.225897875	0.071150946	4.8671425	1.405624951	1.14369655	1.071669277
17.48	0.22599285	0.072138676	4.8720475	1.4024133	1.15497935	1.082006897
17.49	0.226125475	0.072764695	4.87233875	1.403410655	1.173358125	1.113223612
17.5	0.2247884	0.070272896	4.860851	1.405086443	1.1553295	1.072052668
17.51	0.223804025	0.070423516	4.85813025	1.400024648	1.162053875	1.105533076
17.52	0.223224475	0.072340738	4.8521595	1.401998013	1.164145075	1.139500816
17.53	0.222739725	0.073386941	4.86615		1.387964355	1.1460601	1.094358312
17.54	0.222826625	0.07210982	4.859824	1.402210707	1.142609875	1.081589844
17.55	0.2233263	0.070712395	4.852367	1.389714711	1.154458725	1.109501549
17.56	0.2224414	0.069112993	4.857363	1.396858436	1.165098675	1.131414536
17.57	0.222533425	0.069472203	4.86260825	1.400007656	1.123231975	1.076134602
17.58	0.2221086	0.067521876	4.86633675	1.395356804	1.11669635	1.078392649
17.59	0.22308445	0.068981946	4.87364325	1.384596006	1.14298665	1.06919983
17.6	0.2256423	0.067785464	4.88573925	1.377747021	1.14339175	1.092865817
17.61	0.2275478	0.066762428	4.885297	1.370389017	1.152381075	1.102952423
17.62	0.22955695	0.064711246	4.89989975	1.364287005	1.1730019	1.146015163
17.63	0.2315685	0.063378455	4.89989175	1.360374128	1.1631367	1.112655865
17.64	0.23057125	0.063542915	4.91715875	1.348266943	1.20009025	1.151021295
17.65	0.227785425	0.061497855	4.9068785	1.350634166	1.2121862	1.176481509
17.66	0.22724235	0.062815855	4.9169175	1.347951201	1.160668975	1.121924514
17.67	0.2280004	0.063068098	4.9094235	1.348962657	1.2149792	1.177395766
17.68	0.226446925	0.061984691	4.91191175	1.349350155	1.2237821	1.18872144
17.69	0.226097025	0.060444515	4.91334675	1.357366312	1.21921975	1.197583971
17.7	0.226254225	0.06194904	4.9144255	1.353791943	1.19809605	1.165844788
