Experiment subset: sand-gravel (SG) on smooth bed
Data tables for cross sections at x= 2, 32, and 66 m are listed in succession below,
separated by blank lines and headers.

		
Cross section: x = 2 m		
Column Headings: t is the time since gate release. h is the mean flow thickness.		
SD denotes the standard deviation from the mean.		

t(s)	h(m)		SD h(m)
5.850000	0.101400	0.014550	5.072610	2.415440	5.392280	1.317125
5.860000	0.101400	0.015700	5.369830	3.012405	5.615950	1.162235
5.870000	0.103200	0.018200	5.216150	2.769140	5.396290	1.418295
5.880000	0.099500	0.018200	5.187980	2.138565	5.307220	1.237435
5.890000	0.101400	0.021000	5.015590	2.001705	5.710710	1.360565
5.900000	0.111200	0.033850	4.983720	2.266785	5.405910	1.284280
5.910000	0.115000	0.042450	5.639500	2.749880	5.440590	1.695635
5.920000	0.114900	0.048550	5.066700	2.819950	5.760810	1.705865
5.930000	0.111800	0.046300	5.164380	2.993745	5.799940	1.767760
5.940000	0.112900	0.041200	5.572550	2.319500	5.683750	1.807470
5.950000	0.112300	0.038850	5.663550	2.563270	5.564170	1.825760
5.960000	0.112100	0.035850	5.797590	2.355110	5.678300	1.682255
5.970000	0.108600	0.029150	5.421100	1.933575	5.476980	1.691045
5.980000	0.106100	0.024350	5.458170	2.254005	5.855050	1.571595
5.990000	0.104500	0.026050	4.927930	2.136760	5.850970	1.595465
6.000000	0.102500	0.024250	4.750630	2.175920	5.780910	1.450630
6.010000	0.102700	0.024800	5.625680	2.154490	5.628840	1.491785
6.020000	0.105200	0.022300	4.687070	2.188390	5.797080	1.420080
6.030000	0.106500	0.022550	4.768530	2.055800	5.876250	1.343290
6.040000	0.104300	0.019750	5.267150	2.215265	5.966010	1.391545
6.050000	0.102200	0.020750	4.761310	1.544175	5.896990	1.325115
6.060000	0.103400	0.017800	5.022180	2.300965	6.058220	1.353685
6.070000	0.104300	0.021200	4.897960	2.157825	5.763540	1.313545
6.080000	0.106000	0.021650	4.915920	2.301385	5.803770	1.354235
6.090000	0.105800	0.022250	5.009770	2.224790	5.736050	1.654530
6.100000	0.110200	0.022700	5.416980	2.290670	5.796760	1.872575
6.110000	0.111000	0.028800	5.798330	2.819270	5.844270	1.795860
6.120000	0.108000	0.027550	5.526740	2.692370	5.779010	1.944120
6.130000	0.109100	0.026450	5.353150	2.589595	5.914150	2.318040
6.140000	0.111800	0.025700	5.458500	2.809440	5.820570	2.118240
6.150000	0.114200	0.026750	5.241200	2.425760	6.073720	2.394070
6.160000	0.116700	0.028550	5.975600	2.975225	5.957550	2.567935
6.170000	0.114900	0.029200	5.285940	2.718265	5.921420	2.320420
6.180000	0.114300	0.024250	5.674650	2.771080	5.983520	2.203225
6.190000	0.115400	0.021250	6.044450	2.887200	5.906140	1.983090
6.200000	0.110400	0.022750	5.215210	2.614710	6.069010	2.016750
6.210000	0.106600	0.019350	5.878950	2.990395	5.832900	1.916470
6.220000	0.106500	0.019000	5.087250	2.203430	5.766240	2.090060
6.230000	0.104500	0.019600	5.353670	1.992015	5.765630	1.787195
6.240000	0.105200	0.017900	4.832100	2.383365	5.704140	1.785920
6.250000	0.112200	0.023550	4.835490	2.494020	5.842310	1.862415
6.260000	0.108700	0.018650	5.600610	2.805915	5.775780	1.894625
6.270000	0.105700	0.015150	4.987860	1.861275	5.738030	1.543985
6.280000	0.104200	0.015400	5.673560	3.406915	5.819420	1.478230
6.290000	0.105500	0.014550	5.035710	2.422550	5.615070	1.655420
6.300000	0.104800	0.013900	4.941860	1.953630	5.671450	1.658355
6.310000	0.104500	0.013450	5.131970	2.681775	5.466280	1.439770
6.320000	0.103800	0.013950	4.504100	1.868190	5.585760	1.793200
6.330000	0.105600	0.011700	5.199040	2.135000	5.772160	1.751555
6.340000	0.105400	0.012300	4.984590	2.025450	5.458060	1.528760
6.350000	0.105300	0.012400	4.319060	1.167950	5.613030	1.919395
6.360000	0.104800	0.010600	4.950320	1.997290	5.602480	1.550650
6.370000	0.105500	0.012400	4.529430	1.496590	5.640940	1.929470
6.380000	0.106100	0.013050	5.000480	1.765735	5.626650	1.670660
6.390000	0.106300	0.012750	5.108430	1.730040	5.618620	1.435285
6.400000	0.105700	0.012450	4.955440	1.327855	5.466800	1.669260
6.410000	0.107700	0.012500	4.859980	1.675545	5.676970	1.530725
6.420000	0.112200	0.016400	4.462670	1.569255	5.553880	1.587545
6.430000	0.109800	0.017250	4.909760	2.159475	5.704660	1.465095
6.440000	0.109500	0.018500	4.572060	2.147715	5.748020	1.525035
6.450000	0.110400	0.018000	4.406310	1.653630	5.640890	1.414255
6.460000	0.109500	0.017850	4.675220	1.973215	5.776200	1.455445
6.470000	0.109200	0.019600	4.655430	1.380165	5.609980	1.330485
6.480000	0.110600	0.018150	5.184530	2.018425	5.680950	1.496515
6.490000	0.108700	0.019850	5.090730	1.399350	5.894570	1.615850
6.500000	0.111600	0.017900	4.477460	1.923515	5.718290	1.733795
6.510000	0.108500	0.017650	5.217080	1.969060	5.637420	1.656460
6.520000	0.108200	0.015550	4.954140	1.836870	5.634410	1.655880
6.530000	0.106900	0.011850	4.806450	1.689870	5.546430	1.747380
6.540000	0.105200	0.010250	4.590100	1.495430	5.520760	1.309335
6.550000	0.105900	0.009600	5.099360	1.565975	5.624370	1.594450
6.560000	0.103600	0.011150	4.772520	1.747620	5.263260	1.571290
6.570000	0.103300	0.011100	4.160480	1.190605	5.554950	1.357070
6.580000	0.102700	0.006550	4.653550	1.670470	5.504670	1.348540
6.590000	0.102700	0.008600	4.094510	1.219390	5.330360	1.240325
6.600000	0.103700	0.010950	4.296530	1.125535	5.441000	1.449695
6.610000	0.101200	0.012450	4.721970	1.815975	5.289450	1.470440
6.620000	0.099900	0.012400	4.064830	1.219015	5.486590	1.534680
6.630000	0.103900	0.010700	4.558620	1.330780	5.603360	1.324085
6.640000	0.104400	0.010600	4.778530	1.302405	5.452260	1.467905
6.650000	0.103100	0.014450	4.744210	1.631960	5.482140	1.460115
6.660000	0.104500	0.013950	4.802050	1.442185	5.523540	1.459700
6.670000	0.103500	0.014050	4.620520	1.116220	5.346620	1.585935
6.680000	0.099400	0.013950	4.862670	1.617780	5.421360	1.362020
6.690000	0.099400	0.012300	4.423700	1.101520	5.314560	1.310050
6.700000	0.098100	0.014000	4.350080	1.235350	5.394570	1.363420
6.710000	0.098200	0.015800	4.845460	1.491945	5.385620	1.293565
6.720000	0.099400	0.021450	3.878260	0.929995	5.261030	1.140720
6.730000	0.098000	0.018850	4.557640	1.575500	5.309990	1.269215
6.740000	0.097000	0.014900	4.537650	1.211830	5.236010	1.069445
6.750000	0.093500	0.012900	4.540700	1.503465	5.415770	1.131510
6.760000	0.091800	0.012550	4.726600	1.217610	5.158830	1.045865
6.770000	0.093800	0.011400	4.358240	1.072070	5.329760	1.056485
6.780000	0.096200	0.013250	4.523420	1.500210	5.172730	0.945680
6.790000	0.095800	0.011800	4.524930	1.287660	5.239730	1.135875
6.800000	0.093800	0.012250	4.355420	1.702620	5.161530	0.877220
6.810000	0.090500	0.012600	4.252300	1.370465	4.993140	1.128955
6.820000	0.092900	0.014200	3.744430	0.879735	5.015810	1.117770
6.830000	0.092100	0.014050	4.254000	1.403555	5.129230	1.182130
6.840000	0.092500	0.012450	4.170600	0.842700	4.991760	1.272170
6.850000	0.091700	0.013050	3.836010	0.966885	4.772530	1.052195
6.860000	0.090300	0.014350	4.155580	1.057155	4.868010	1.088405
6.870000	0.088500	0.018000	3.995420	0.905885	4.971560	1.377045
6.880000	0.090500	0.016100	3.969650	0.918255	4.914570	0.996680
6.890000	0.090400	0.017850	3.749640	0.824250	4.833620	1.218485
6.900000	0.089300	0.017350	3.996880	1.267360	4.810500	1.031280
6.910000	0.088300	0.020250	4.014280	1.006425	4.777920	0.982235
6.920000	0.092200	0.022000	3.772620	0.994720	4.778030	1.152460
6.930000	0.090900	0.022150	4.348460	1.428780	5.054720	1.444380
6.940000	0.090400	0.023850	4.005650	1.080505	4.938540	1.233130
6.950000	0.090700	0.023000	3.991610	1.492230	4.725080	1.115420
6.960000	0.088500	0.025050	4.116090	1.117145	4.735350	1.174600
6.970000	0.084900	0.023000	3.732870	1.027050	4.651350	1.152860
6.980000	0.080600	0.023350	3.691080	1.315655	4.630350	1.322685
6.990000	0.082800	0.020900	3.237370	0.830075	4.566500	1.279220
7.000000	0.085600	0.019100	3.372720	0.854100	4.466870	1.287300
7.010000	0.085900	0.019450	3.777320	0.750370	4.440040	1.284155
7.020000	0.085000	0.016100	3.333210	0.668845	4.522360	1.387480
7.030000	0.086300	0.016700	3.961300	1.512680	4.426580	1.235900
7.040000	0.087200	0.021200	3.368340	0.803970	4.487030	1.087230
7.050000	0.093300	0.025850	3.663800	1.835875	4.525950	1.265850
7.060000	0.088100	0.024900	4.462690	1.976770	4.426040	1.178125
7.070000	0.083000	0.018950	3.644540	1.382125	4.446720	1.140700
7.080000	0.079000	0.016700	3.654650	1.530670	4.535320	1.270260
7.090000	0.079700	0.015200	3.481600	1.248590	4.172350	0.782590
7.100000	0.080700	0.015950	3.069540	1.428195	4.255960	1.103650
7.110000	0.081800	0.018650	3.728470	1.424145	4.173590	1.024360
7.120000	0.078600	0.019800	3.462830	1.917515	4.039850	1.073875
7.130000	0.076800	0.019300	3.320300	1.726340	4.080950	1.129630
7.140000	0.081600	0.020100	3.066680	1.400900	4.121640	1.390325
7.150000	0.081600	0.023050	3.058010	1.452095	4.019950	1.282535
7.160000	0.078800	0.018850	3.606860	1.775965	4.119050	1.254590
7.170000	0.075300	0.016500	2.912190	1.546550	3.945760	1.327525
7.180000	0.074100	0.016500	3.432110	1.246915	3.906160	1.268575
7.190000	0.071200	0.017200	2.832080	1.277020	3.771280	1.199620
7.200000	0.070900	0.013300	2.736380	1.419115	3.755870	1.092165
7.210000	0.073900	0.012550	3.048830	1.106855	3.817830	1.233400
7.220000	0.070200	0.012950	2.584530	0.780190	3.668060	1.340695
7.230000	0.068900	0.012200	2.898220	1.459795	3.936900	1.280720
7.240000	0.069600	0.011700	2.619540	0.957640	3.937590	1.385240
7.250000	0.073000	0.014950	3.077260	1.485125	3.830570	1.292190
7.260000	0.074500	0.016950	2.989390	1.129195	3.868880	1.327420
7.270000	0.072900	0.016350	2.632710	1.023825	3.871200	1.278720
7.280000	0.072900	0.010200	2.912820	1.212940	3.604660	1.114060
7.290000	0.069800	0.008450	2.818630	0.688020	3.659240	1.200365
7.300000	0.069700	0.013550	2.643680	0.949960	3.497610	1.275645
7.310000	0.068700	0.013700	2.568580	0.641385	3.478250	1.272240
7.320000	0.062600	0.015650	2.339860	0.993455	3.483440	1.316605
7.330000	0.067500	0.015750	2.495770	1.016040	3.695100	1.411900
7.340000	0.070600	0.019550	2.665800	1.078100	3.550630	1.472870
7.350000	0.067200	0.017250	2.503480	1.353465	3.565150	1.390540
7.360000	0.067400	0.016000	2.552840	0.719490	3.687100	1.450585
7.370000	0.067900	0.015400	2.359500	0.763305	3.361170	1.429180
7.380000	0.068900	0.018900	2.472090	0.739195	3.486300	1.271870
7.390000	0.069700	0.019600	2.444880	0.939095	3.620870	1.399440
7.400000	0.069200	0.015050	2.750720	1.113370	3.587440	1.478010
7.410000	0.066400	0.017350	2.476120	0.657120	3.664190	1.590600
7.420000	0.073200	0.014800	2.071940	0.784195	3.263620	1.298620
7.430000	0.070600	0.014200	2.985020	1.099550	3.438190	1.550910
7.440000	0.069700	0.013200	2.395940	0.652345	3.382260	1.292345
7.450000	0.069300	0.013650	2.486370	1.153935	3.296380	1.091045
7.460000	0.067700	0.014100	2.461260	0.744895	3.150920	0.960640
7.470000	0.063300	0.014150	1.931710	1.044510	3.103750	0.946250
7.480000	0.064100	0.014000	2.360150	1.053625	3.076920	0.999620
7.490000	0.061300	0.014650	2.144790	0.597300	3.036810	0.941115
7.500000	0.061600	0.012800	2.150060	1.002495	2.985720	0.825170
7.510000	0.061300	0.010000	2.444600	0.784455	3.002000	0.929010
7.520000	0.061000	0.012000	2.049520	0.670450	2.907790	0.781925
7.530000	0.063200	0.009350	2.239290	0.941195	2.904730	0.989750
7.540000	0.065200	0.009300	2.073620	0.505605	3.047690	1.276895
7.550000	0.062300	0.010500	2.261250	1.035690	3.005220	1.198055
7.560000	0.060100	0.010800	2.341440	0.667115	2.870170	1.147400
7.570000	0.056800	0.010800	1.787130	0.503955	2.724580	1.002730
7.580000	0.056200	0.013700	2.152780	0.821845	2.697630	0.942090
7.590000	0.058300	0.015600	1.648910	0.700945	2.846900	1.304010
7.600000	0.057100	0.019650	2.010850	0.889600	2.823590	1.329690
7.610000	0.062400	0.025250	2.207240	0.900205	2.844180	1.505755
7.620000	0.063100	0.029250	1.769220	0.667845	2.984510	1.746740
7.630000	0.069200	0.032500	2.285830	1.025230	2.895350	1.451645
7.640000	0.068600	0.040350	2.052880	0.617210	3.033330	1.934810
7.650000	0.070100	0.043200	1.927020	1.189095	2.858470	1.590000
7.660000	0.073900	0.040300	2.615360	0.924510	2.905290	1.472475
7.670000	0.070700	0.039400	2.035860	1.123740	3.352680	2.124630
7.680000	0.070400	0.038250	2.283840	1.231770	3.362490	2.087785
7.690000	0.066200	0.036850	1.724980	0.744160	3.193210	1.818990
7.700000	0.067300	0.034800	2.152250	1.205555	3.081760	1.944670
7.710000	0.067300	0.033550	2.249480	0.690890	3.069910	1.811920
7.720000	0.067300	0.032050	2.004630	0.988915	2.973970	2.012545
7.730000	0.065800	0.028200	2.289200	0.782550	2.736050	1.356090
7.740000	0.066400	0.028600	1.776770	0.539950	2.632600	1.350985
7.750000	0.067400	0.031000	1.963490	1.357005	2.939280	1.692160
7.760000	0.064800	0.037450	2.260390	0.915120	2.714820	1.359475
7.770000	0.068800	0.040400	1.929080	1.064020	2.855020	1.453295
7.780000	0.074300	0.045500	2.124330	0.773320	3.003370	1.649150
7.790000	0.076200	0.054500	1.813130	0.864280	3.132840	1.986160
7.800000	0.080400	0.056600	2.151070	0.950420	3.056470	1.981305
7.810000	0.081700	0.057450	2.490560	0.994025	3.248050	2.254670
7.820000	0.077300	0.054450	1.941370	1.287990	3.115470	1.871775
7.830000	0.074200	0.052650	2.386350	1.025100	3.139970	1.897285
7.840000	0.071400	0.050250	1.867130	1.240420	3.282310	2.398030
7.850000	0.068000	0.048550	1.969200	1.387605	3.173160	2.305365
7.860000	0.068900	0.046000	2.171300	1.144075	3.119390	2.523095
7.870000	0.066800	0.044300	1.882200	1.543045	3.240150	2.434985
7.880000	0.070700	0.045100	2.400390	1.655940	3.430910	2.594700
7.890000	0.068200	0.039500	1.861090	0.989565	3.472760	2.785385
7.900000	0.066500	0.042100	2.006080	1.348965	3.323130	2.732605
7.910000	0.064800	0.042350	2.154310	1.288140	3.069200	2.454215
7.920000	0.064200	0.043450	1.753600	1.456355	3.272520	2.815980
7.930000	0.060200	0.039100	2.254340	1.204820	2.885960	2.496770
7.940000	0.064000	0.039500	1.759130	1.152250	3.015490	2.576470
7.950000	0.064200	0.038600	1.873220	1.259975	3.248890	2.740190
7.960000	0.064100	0.033550	2.286640	1.135825	3.041120	2.582295
7.970000	0.067900	0.031000	1.889080	1.020005	3.090850	2.838130
7.980000	0.065700	0.030500	2.623020	1.081145	3.087930	2.922965
7.990000	0.063900	0.031850	1.838610	1.419705	3.016320	2.400690
8.000000	0.065800	0.030800	2.053140	1.074870	3.129180	2.651185
8.010000	0.060200	0.032000	1.854130	0.898480	2.897190	2.334240
8.020000	0.056900	0.028900	1.550220	1.306310	3.099460	2.476700
8.030000	0.057200	0.027850	2.016220	0.847315	2.927760	2.433250
8.040000	0.058000	0.026950	1.790370	1.088350	2.888250	2.403275
8.050000	0.053800	0.030650	1.821890	1.348810	2.673840	2.334785
8.060000	0.054800	0.029650	1.742450	0.923820	2.712390	2.531805
8.070000	0.051900	0.028650	1.415000	1.450915	2.619920	2.540690
8.080000	0.048400	0.030150	1.664760	0.987020	2.643780	2.723345
8.090000	0.051700	0.028950	1.442290	1.243555	2.603410	2.892225
8.100000	0.052200	0.027900	1.847940	1.258155	2.355230	2.585135
8.110000	0.052400	0.026050	1.602280	0.805890	2.340090	2.250235
8.120000	0.047900	0.022650	1.334550	1.170505	2.410760	2.432430
8.130000	0.047400	0.020950	1.708020	1.104640	2.452720	2.510430
8.140000	0.045700	0.023400	1.134150	0.932715	2.234720	2.332345
8.150000	0.044900	0.023700	1.451250	1.130300	2.307270	2.483910
8.160000	0.046000	0.022750	1.549540	0.897300	2.165990	2.238390
8.170000	0.044600	0.021250	1.044650	0.908845	2.218380	2.489140
8.180000	0.040900	0.021500	1.521090	0.772100	2.260860	2.571815
8.190000	0.042800	0.020950	1.162990	1.109805	2.190460	2.343575
8.200000	0.042500	0.020750	1.375290	1.235030	2.004510	2.143050
8.210000	0.044300	0.021050	1.368480	0.718335	2.246060	2.223550
8.220000	0.044100	0.020150	1.118270	1.237240	2.324020	2.369730
8.230000	0.042400	0.018200	1.362560	0.748060	2.147840	2.064000
8.240000	0.037600	0.020450	0.802110	0.808160	1.952140	1.826245
8.250000	0.043100	0.019700	1.225580	1.056965	2.015070	2.086775
8.260000	0.041600	0.019350	1.207080	0.702745	1.982980	2.025835
8.270000	0.041300	0.019050	0.903020	0.849325	1.981680	2.190555
8.280000	0.041100	0.019050	1.374010	0.947645	2.027310	2.289055
8.290000	0.043700	0.014850	1.020310	0.667585	2.044660	2.048555
8.300000	0.048500	0.015550	1.551870	1.082855	1.988300	1.822105
8.310000	0.048000	0.013950	1.466090	0.707810	2.161430	1.897315
8.320000	0.049500	0.016000	1.163760	0.761730	1.907040	1.479125
8.330000	0.047300	0.017600	1.568630	0.850435	2.031040	1.633120
8.340000	0.049200	0.016150	1.147670	0.942095	2.130720	1.744970
8.350000	0.046600	0.014250	1.410800	0.970125	2.196090	1.779510
8.360000	0.040700	0.012750	1.062450	0.488670	2.184180	1.585390
8.370000	0.042300	0.013050	0.909660	0.865230	2.218870	1.703615
8.380000	0.043800	0.013800	1.458890	0.735745	2.087090	1.753295
8.390000	0.043200	0.011250	1.080150	0.439080	1.923130	1.741640
8.400000	0.044700	0.011600	1.302850	0.645075	1.899620	1.900100
8.410000	0.043200	0.012200	1.079340	0.310725	1.743690	1.568800
8.420000	0.042800	0.011200	0.830430	0.753985	1.861070	1.796190
8.430000	0.037500	0.012000	1.381680	0.749000	1.602690	1.507615
8.440000	0.036300	0.013200	0.742620	0.407365	1.585300	1.419730
8.450000	0.032800	0.012550	0.788930	0.793215	1.554850	1.441615
8.460000	0.034500	0.013950	0.862930	0.457285	1.386710	1.242250
8.470000	0.035100	0.012400	0.563740	0.677600	1.477580	1.491665
8.480000	0.035400	0.012600	1.275260	0.731295	1.420210	1.489300
8.490000	0.035500	0.012500	0.621370	0.438125	1.533300	1.701190
8.500000	0.035400	0.012550	0.976140	0.782905	1.475990	1.558310
8.510000	0.037000	0.011750	0.916330	0.440385	1.438810	1.536290
8.520000	0.039500	0.011200	0.730660	0.734110	1.451780	1.402125
8.530000	0.037800	0.013850	1.171800	0.582165	1.388900	1.415640
8.540000	0.037400	0.014400	0.696980	0.536745	1.461660	1.381035
8.550000	0.036900	0.013300	0.987920	0.825950	1.497660	1.204650
8.560000	0.036700	0.012700	0.925240	0.472055	1.435280	1.336580
8.570000	0.034300	0.014200	0.643890	0.696150	1.370400	1.284385
8.580000	0.033200	0.012200	0.963680	0.564375	1.362770	1.366230
8.590000	0.035800	0.014350	0.570650	0.579895	1.260310	1.262755
8.600000	0.034600	0.015200	0.923040	0.882285	1.273360	1.318500
8.610000	0.034500	0.015900	0.941540	0.354830	1.206180	1.263875
8.620000	0.031100	0.014050	0.492630	0.588175	1.200410	1.259320
8.630000	0.030400	0.011600	0.873640	0.331850	1.192260	1.181870
8.640000	0.030000	0.012600	0.418850	0.480515	1.150150	1.090010
8.650000	0.032200	0.010250	0.892890	0.812435	1.166010	1.182965
8.660000	0.030800	0.011400	0.667000	0.288980	1.084320	0.978820
8.670000	0.031500	0.009750	0.537550	0.442230	1.037200	0.918005
8.680000	0.034900	0.012500	0.968630	0.335660	0.992980	0.965010
8.690000	0.030800	0.010200	0.355700	0.445950	1.019520	0.939370
8.700000	0.028800	0.010500	0.644250	0.637410	1.113290	1.090440
8.710000	0.027700	0.011050	0.622790	0.149245	1.119280	1.149715
8.720000	0.031000	0.010250	0.613090	0.589050	1.030610	0.997730
8.730000	0.031100	0.009900	0.981030	0.540425	0.951470	0.932665
8.740000	0.031000	0.009700	0.229420	0.450345	1.116560	0.938970
8.750000	0.034800	0.014300	0.833570	0.821080	1.184230	1.002400
8.760000	0.034700	0.014350	0.788120	0.509570	1.163450	1.097920
8.770000	0.032800	0.010800	0.585980	0.876540	1.044500	1.007105
8.780000	0.032700	0.010950	0.986780	0.794535	1.110780	1.105680
8.790000	0.030100	0.011050	0.393960	0.283710	0.992770	1.049740
8.800000	0.031900	0.010500	0.838640	0.844320	0.924270	0.994475
8.810000	0.029000	0.011600	0.636530	0.441100	0.903850	0.994570
8.820000	0.029000	0.010350	0.470200	0.721620	0.843370	0.904435
8.830000	0.029900	0.010850	0.835610	0.521950	0.825380	0.910555
8.840000	0.032300	0.008500	0.293710	0.349955	0.784140	0.904875
8.850000	0.031900	0.009900	0.726970	0.913770	0.792520	0.956390
8.860000	0.029800	0.011400	0.759030	0.402240	0.794620	0.946625
8.870000	0.028000	0.012550	0.416590	0.736195	0.708990	0.854900
8.880000	0.026800	0.012800	0.736880	0.440915	0.766890	0.925995
8.890000	0.025900	0.012800	0.192550	0.488365	0.720760	0.876355
8.900000	0.027000	0.010300	0.640710	0.683665	0.688670	0.838295
8.910000	0.036500	0.012850	0.644520	0.546420	0.759450	0.863130
8.920000	0.039200	0.013200	0.852270	0.837650	0.717250	0.801670
8.930000	0.033700	0.010750	1.016580	0.544700	0.679080	0.742245
8.940000	0.030700	0.010050	0.356810	0.379930	0.712840	0.771185
8.950000	0.029800	0.011700	0.588810	0.797935	0.828860	0.817550
8.960000	0.029800	0.011150	0.380190	0.343525	0.849290	0.849875
8.970000	0.029800	0.010300	0.303820	0.785725	0.838890	0.775815
8.980000	0.029900	0.011550	0.972060	0.946560	0.773900	0.742620
8.990000	0.025300	0.010600	0.427330	0.617320	0.794570	0.845530
9.000000	0.024900	0.013300	0.585520	0.717335	0.736810	0.798160
9.010000	0.023900	0.012500	0.446910	0.314340	0.680700	0.782815
9.020000	0.028000	0.013950	0.241980	0.680890	0.665880	0.766110
9.030000	0.024700	0.011850	0.744510	0.498335	0.691960	0.798985
9.040000	0.022300	0.012550	0.318070	0.434110	0.700250	0.827925
9.050000	0.023300	0.011100	0.713700	0.691045	0.709120	0.856855
